Name,URL,Stargazers,Created At,Age,Pull Requests,Language,Updated At,Days Since Update,Releases,Closed Issues,Total Issues,Issues Ratio
emberjs/ember.js,https://github.com/emberjs/ember.js,22449,2011-05-25 23:39:40,4479,8015,JavaScript,2023-08-30 11:55:19,0,503,6405,6673,0.9598381537539338
fouber/blog,https://github.com/fouber/blog,22445,2014-04-25 09:44:42,3414,1,none,2023-08-30 16:26:19,0,0,5,15,0.3333333333333333
oobabooga/text-generation-webui,https://github.com/oobabooga/text-generation-webui,22437,2022-12-21 04:17:37,252,521,Python,2023-08-30 18:28:50,-1,9,1742,2159,0.8068550254747568
Asabeneh/30-Days-Of-React,https://github.com/Asabeneh/30-Days-Of-React,22407,2020-09-29 13:38:54,1065,10,JavaScript,2023-08-30 18:25:50,-1,0,15,62,0.24193548387096775
firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,22390,2017-10-19 06:18:47,2141,2195,Rust,2023-08-30 18:25:12,-1,66,1233,1336,0.9229041916167665
google/gson,https://github.com/google/gson,22376,2015-03-19 18:21:20,3086,524,Java,2023-08-30 03:14:44,0,6,1263,1551,0.8143133462282398
microsoft/Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,22369,2021-03-03 16:30:15,910,284,Jupyter Notebook,2023-08-30 17:47:32,0,0,91,108,0.8425925925925926
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,22348,2017-02-05 12:11:23,2397,9,Python,2023-08-30 12:10:31,0,0,37,68,0.5441176470588235
gchq/CyberChef,https://github.com/gchq/CyberChef,22344,2016-11-28 10:34:07,2466,387,JavaScript,2023-08-30 16:48:27,0,427,526,814,0.6461916461916462
TanStack/table,https://github.com/TanStack/table,22339,2016-10-20 17:25:08,2505,695,TypeScript,2023-08-30 17:37:22,0,202,2149,2277,0.9437856829161178
bilibili/flv.js,https://github.com/bilibili/flv.js,22335,2016-05-12 08:34:31,2666,20,JavaScript,2023-08-30 14:58:53,0,15,306,719,0.42559109874826145
apache/skywalking,https://github.com/apache/skywalking,22320,2015-11-07 03:30:36,2853,4243,Java,2023-08-30 14:15:32,0,56,4860,4905,0.9908256880733946
homebridge/homebridge,https://github.com/homebridge/homebridge,22298,2014-12-01 16:37:39,3194,301,TypeScript,2023-08-30 11:11:15,0,34,2975,2996,0.9929906542056075
t4t5/sweetalert,https://github.com/t4t5/sweetalert,22286,2014-09-30 11:12:48,3256,84,TypeScript,2023-08-30 11:50:21,0,13,548,708,0.7740112994350282
Vision-CAIR/MiniGPT-4,https://github.com/Vision-CAIR/MiniGPT-4,22266,2023-04-15 22:17:09,136,6,Python,2023-08-30 18:04:11,0,0,82,297,0.2760942760942761
markerikson/react-redux-links,https://github.com/markerikson/react-redux-links,22260,2016-01-22 02:10:28,2777,62,none,2023-08-30 15:43:16,0,0,22,38,0.5789473684210527
ipfs/ipfs,https://github.com/ipfs/ipfs,22242,2014-02-11 07:28:24,3487,127,none,2023-08-30 12:44:47,0,0,211,216,0.9768518518518519
Tencent/wepy,https://github.com/Tencent/wepy,22241,2016-11-14 08:06:56,2480,465,JavaScript,2023-08-30 15:36:04,0,8,1796,2147,0.8365160689333955
RedisInsight/RedisDesktopManager,https://github.com/RedisInsight/RedisDesktopManager,22232,2013-08-05 07:51:08,3677,424,C++,2023-08-30 12:54:28,0,87,4495,4541,0.9898700726712178
usablica/intro.js,https://github.com/usablica/intro.js,22170,2013-03-10 15:12:45,3825,412,TypeScript,2023-08-30 17:03:30,0,36,743,786,0.94529262086514
mochajs/mocha,https://github.com/mochajs/mocha,22165,2011-03-07 18:44:25,4558,1172,JavaScript,2023-08-30 11:54:54,0,76,2628,2894,0.9080856945404284
chubin/wttr.in,https://github.com/chubin/wttr.in,22163,2015-12-26 21:03:43,2803,256,Python,2023-08-30 16:14:31,0,0,327,591,0.5532994923857868
fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,22148,2012-05-10 03:00:55,4129,1688,C++,2023-08-30 14:40:18,0,39,6368,6815,0.9344093910491563
wangzheng0822/algo,https://github.com/wangzheng0822/algo,22129,2018-09-24 05:33:46,1801,321,Python,2023-08-30 14:12:07,0,0,22,124,0.1774193548387097
conwnet/github1s,https://github.com/conwnet/github1s,22125,2019-06-16 09:55:25,1536,285,TypeScript,2023-08-30 16:40:17,0,40,147,202,0.7277227722772277
google-research/tuning_playbook,https://github.com/google-research/tuning_playbook,22115,2023-01-18 23:32:32,223,6,none,2023-08-30 15:00:01,0,0,10,33,0.30303030303030304
SwiftyJSON/SwiftyJSON,https://github.com/SwiftyJSON/SwiftyJSON,22105,2014-06-18 14:41:15,3360,218,Swift,2023-08-30 13:58:52,0,21,583,693,0.8412698412698413
surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,22098,2021-12-09 15:03:29,629,470,Rust,2023-08-30 18:31:28,-1,11,488,733,0.6657571623465212
StanGirard/quivr,https://github.com/StanGirard/quivr,22093,2023-05-12 23:53:30,109,386,TypeScript,2023-08-30 18:29:03,-1,64,454,587,0.7734241908006815
celery/celery,https://github.com/celery/celery,22087,2009-04-24 11:31:24,5241,2076,Python,2023-08-30 15:07:16,0,42,4336,4906,0.883815735833673
rxhanson/Rectangle,https://github.com/rxhanson/Rectangle,22086,2019-06-21 21:34:53,1530,211,Swift,2023-08-30 16:48:40,0,74,446,536,0.832089552238806
kriasoft/react-starter-kit,https://github.com/kriasoft/react-starter-kit,22084,2014-04-16 13:08:18,3423,543,TypeScript,2023-08-30 11:53:14,0,5,1183,1187,0.9966301600673968
goldbergyoni/javascript-testing-best-practices,https://github.com/goldbergyoni/javascript-testing-best-practices,22075,2019-07-04 11:08:12,1518,146,JavaScript,2023-08-30 18:21:10,0,0,15,62,0.24193548387096775
libuv/libuv,https://github.com/libuv/libuv,22065,2013-11-30 00:29:56,3560,863,C,2023-08-30 17:09:42,0,7,1489,1603,0.9288833437305053
derailed/k9s,https://github.com/derailed/k9s,22051,2019-01-25 18:46:02,1677,397,Go,2023-08-30 18:25:20,-1,195,1061,1486,0.7139973082099597
locustio/locust,https://github.com/locustio/locust,22041,2011-02-17 11:08:03,4577,649,Python,2023-08-30 18:18:35,0,94,1454,1465,0.9924914675767919
goldfire/howler.js,https://github.com/goldfire/howler.js,22013,2013-01-28 16:47:12,3866,127,JavaScript,2023-08-30 16:50:04,0,24,1044,1357,0.7693441414885778
facebook/flow,https://github.com/facebook/flow,22007,2014-10-28 17:17:45,3228,160,OCaml,2023-08-30 17:14:49,0,310,5183,6629,0.7818675516669181
datawhalechina/pumpkin-book,https://github.com/datawhalechina/pumpkin-book,21989,2018-12-22 05:05:24,1712,46,none,2023-08-30 13:28:30,0,7,53,69,0.7681159420289855
elixir-lang/elixir,https://github.com/elixir-lang/elixir,21969,2011-01-09 08:43:57,4616,6494,Elixir,2023-08-30 14:55:04,0,138,5061,5086,0.995084545812033
tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,21967,2020-09-16 09:53:09,1078,424,TypeScript,2023-08-30 17:08:54,0,88,977,984,0.9928861788617886
kdeldycke/awesome-falsehood,https://github.com/kdeldycke/awesome-falsehood,21959,2016-09-08 09:13:47,2547,97,none,2023-08-30 11:51:17,0,0,26,28,0.9285714285714286
Polymer/polymer,https://github.com/Polymer/polymer,21954,2012-08-23 20:56:30,4023,1071,HTML,2023-08-30 03:36:37,0,115,3866,3911,0.9884939913065712
harvesthq/chosen,https://github.com/harvesthq/chosen,21954,2011-04-18 15:07:41,4517,310,HTML,2023-08-30 06:17:55,0,34,2125,2375,0.8947368421052632
highlightjs/highlight.js,https://github.com/highlightjs/highlight.js,21943,2011-01-01 23:47:21,4623,1368,JavaScript,2023-08-30 17:28:26,0,36,1897,1979,0.9585649317837291
iawia002/lux,https://github.com/iawia002/lux,21922,2018-02-24 11:29:03,2013,267,Go,2023-08-30 15:53:15,0,80,506,956,0.5292887029288703
jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,21913,2014-07-04 03:54:59,3344,5300,Python,2023-08-30 16:00:08,0,190,5112,5378,0.9505392339159539
felixrieseberg/windows95,https://github.com/felixrieseberg/windows95,21903,2018-08-23 05:04:38,1833,20,TypeScript,2023-08-30 17:38:52,0,14,106,231,0.4588744588744589
react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,21899,2013-12-27 19:06:07,3532,2613,TypeScript,2023-08-30 14:44:21,0,55,3329,3446,0.9660475914103308
toeverything/AFFiNE,https://github.com/toeverything/AFFiNE,21898,2022-07-31 18:45:21,394,2192,TypeScript,2023-08-30 17:56:29,0,162,1091,1251,0.8721023181454837
notable/notable,https://github.com/notable/notable,21898,2018-12-22 13:57:19,1712,25,none,2023-08-30 12:02:01,0,20,906,1594,0.5683814303638645
tokio-rs/tokio,https://github.com/tokio-rs/tokio,21894,2016-09-09 22:31:36,2545,2943,Rust,2023-08-30 18:09:42,0,105,1739,1995,0.8716791979949875
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,21862,2018-06-22 17:43:55,1895,468,Python,2023-08-30 06:43:36,0,3,65,100,0.65
apache/flink,https://github.com/apache/flink,21852,2014-06-07 07:00:10,3371,8058,Java,2023-08-30 16:52:50,0,0,0,0,0
youzan/vant,https://github.com/youzan/vant,21851,2017-04-19 07:55:31,2324,4739,TypeScript,2023-08-30 17:28:23,0,240,6832,6853,0.9969356486210419
libgdx/libgdx,https://github.com/libgdx/libgdx,21843,2012-08-10 19:34:38,4036,2543,Java,2023-08-30 14:26:05,0,10,3422,3639,0.9403682330310524
vuejs/vuepress,https://github.com/vuejs/vuepress,21836,2018-04-05 16:58:38,1973,781,JavaScript,2023-08-30 16:50:16,0,22,1427,1927,0.7405293201868189
dapr/dapr,https://github.com/dapr/dapr,21797,2019-06-19 00:49:06,1533,2940,Go,2023-08-30 16:14:51,0,190,2716,3086,0.880103694102398
tsenart/vegeta,https://github.com/tsenart/vegeta,21769,2013-08-13 11:45:21,3669,143,Go,2023-08-30 14:15:37,0,66,344,396,0.8686868686868687
electron-react-boilerplate/electron-react-boilerplate,https://github.com/electron-react-boilerplate/electron-react-boilerplate,21768,2015-05-18 09:54:57,3026,802,TypeScript,2023-08-30 15:36:56,0,58,1776,1851,0.9594813614262561
google/iosched,https://github.com/google/iosched,21762,2014-04-01 22:40:40,3437,66,Kotlin,2023-08-30 18:19:04,0,2,187,242,0.7727272727272727
academic/awesome-datascience,https://github.com/academic/awesome-datascience,21759,2014-07-05 07:07:43,3343,323,none,2023-08-30 17:57:32,0,5,49,49,1.0
jaredhanson/passport,https://github.com/jaredhanson/passport,21742,2011-10-08 22:38:32,4343,51,JavaScript,2023-08-30 15:43:19,0,0,420,753,0.5577689243027888
mxgmn/WaveFunctionCollapse,https://github.com/mxgmn/WaveFunctionCollapse,21725,2016-09-30 11:53:17,2525,18,C#,2023-08-30 18:02:36,0,1,46,49,0.9387755102040817
requarks/wiki,https://github.com/requarks/wiki,21721,2016-08-16 19:35:26,2569,360,Vue,2023-08-30 16:52:54,0,115,2416,2475,0.9761616161616161
microsoft/api-guidelines,https://github.com/microsoft/api-guidelines,21717,2016-07-12 20:01:24,2604,170,none,2023-08-30 15:43:28,0,0,103,213,0.4835680751173709
jlmakes/scrollreveal,https://github.com/jlmakes/scrollreveal,21712,2014-01-16 17:37:20,3513,32,JavaScript,2023-08-30 15:19:18,0,0,452,480,0.9416666666666667
norvig/pytudes,https://github.com/norvig/pytudes,21704,2017-03-01 05:43:35,2373,53,Jupyter Notebook,2023-08-30 12:40:38,0,0,18,35,0.5142857142857142
microsoft/JARVIS,https://github.com/microsoft/JARVIS,21697,2023-03-30 02:57:12,153,22,Python,2023-08-30 13:31:45,0,0,99,165,0.6
trekhleb/homemade-machine-learning,https://github.com/trekhleb/homemade-machine-learning,21693,2018-11-01 04:34:19,1763,3,Jupyter Notebook,2023-08-30 11:49:57,0,0,14,25,0.56
qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,21689,2012-02-04 09:37:46,4225,3139,C++,2023-08-30 18:15:56,0,0,11822,14712,0.8035617183251768
redisson/redisson,https://github.com/redisson/redisson,21680,2014-01-11 14:06:25,3518,343,Java,2023-08-30 16:33:12,0,132,4368,4645,0.9403659849300323
taosdata/TDengine,https://github.com/taosdata/TDengine,21680,2019-07-11 08:33:48,1511,16866,C,2023-08-30 09:09:00,0,103,3041,4133,0.7357851439632228
dracula/dracula-theme,https://github.com/dracula/dracula-theme,21674,2013-10-27 12:39:02,3594,84,none,2023-08-30 15:48:34,0,24,654,657,0.9954337899543378
validatorjs/validator.js,https://github.com/validatorjs/validator.js,21672,2010-10-06 06:58:48,4711,717,JavaScript,2023-08-30 17:46:02,0,11,857,1009,0.8493557978196233
kuchin/awesome-cto,https://github.com/kuchin/awesome-cto,21661,2016-12-16 19:22:18,2447,12,none,2023-08-30 14:50:25,0,0,7,7,1.0
bitcoinbook/bitcoinbook,https://github.com/bitcoinbook/bitcoinbook,21648,2013-08-11 23:18:28,3670,436,AsciiDoc,2023-08-30 13:17:30,0,3,298,370,0.8054054054054054
vnpy/vnpy,https://github.com/vnpy/vnpy,21627,2015-03-02 03:36:58,3103,1005,Python,2023-08-30 18:22:49,0,56,1975,1999,0.9879939969984992
bevacqua/dragula,https://github.com/bevacqua/dragula,21621,2015-04-13 21:35:38,3060,57,JavaScript,2023-08-30 12:26:25,0,0,407,513,0.7933723196881092
refined-github/refined-github,https://github.com/refined-github/refined-github,21620,2016-02-15 16:45:02,2753,2733,TypeScript,2023-08-30 18:04:23,0,118,3469,3590,0.9662952646239554
spacedriveapp/spacedrive,https://github.com/spacedriveapp/spacedrive,21608,2021-09-27 05:09:04,702,831,Rust,2023-08-30 14:58:34,0,0,171,216,0.7916666666666666
v8/v8,https://github.com/v8/v8,21606,2014-09-24 15:24:30,3262,0,C++,2023-08-30 17:13:12,0,0,0,0,0
wsargent/docker-cheat-sheet,https://github.com/wsargent/docker-cheat-sheet,21603,2014-08-05 20:04:20,3311,134,none,2023-08-30 15:53:02,0,0,22,27,0.8148148148148148
gfwlist/gfwlist,https://github.com/gfwlist/gfwlist,21594,2015-03-13 13:24:56,3092,0,none,2023-08-30 16:40:19,0,0,1942,2387,0.8135735232509426
flameshot-org/flameshot,https://github.com/flameshot-org/flameshot,21557,2017-05-10 19:44:51,2302,794,C++,2023-08-30 13:57:34,0,25,1745,2207,0.790666062528319
onevcat/Kingfisher,https://github.com/onevcat/Kingfisher,21548,2015-04-06 14:26:21,3068,592,Swift,2023-08-30 17:32:45,0,178,1209,1321,0.915215745647237
chenglou/react-motion,https://github.com/chenglou/react-motion,21544,2015-06-11 07:38:23,3002,144,JavaScript,2023-08-29 03:00:25,1,4,249,398,0.6256281407035176
HeroTransitions/Hero,https://github.com/HeroTransitions/Hero,21525,2016-11-24 18:49:37,2469,117,Swift,2023-08-30 13:14:52,0,38,567,602,0.9418604651162791
ai/nanoid,https://github.com/ai/nanoid,21524,2017-08-05 05:24:35,2216,171,JavaScript,2023-08-30 18:29:40,-1,1,211,219,0.9634703196347032
changkun/modern-cpp-tutorial,https://github.com/changkun/modern-cpp-tutorial,21516,2016-08-19 14:39:15,2567,107,C++,2023-08-30 11:50:34,0,3,110,118,0.9322033898305084
robertdavidgraham/masscan,https://github.com/robertdavidgraham/masscan,21515,2013-07-28 05:35:33,3685,82,C,2023-08-30 03:38:51,0,11,172,517,0.33268858800773693
rancher/rancher,https://github.com/rancher/rancher,21478,2014-11-07 20:49:31,3217,8464,Go,2023-08-30 16:42:12,0,980,29208,31721,0.9207780334793985
ChristosChristofidis/awesome-deep-learning,https://github.com/ChristosChristofidis/awesome-deep-learning,21462,2015-01-02 19:28:35,3161,165,none,2023-08-30 15:35:27,0,0,14,20,0.7
lensapp/lens,https://github.com/lensapp/lens,21443,2018-11-12 06:28:56,1752,3905,TypeScript,2023-08-30 15:14:00,0,294,2412,3344,0.7212918660287081
gradio-app/gradio,https://github.com/gradio-app/gradio,21413,2018-12-19 08:24:04,1715,2061,Python,2023-08-30 18:29:20,-1,139,2272,2664,0.8528528528528528
llvm/llvm-project,https://github.com/llvm/llvm-project,21410,2016-12-07 09:39:33,2457,6,none,2023-08-30 18:12:47,0,89,44582,64035,0.6962130085109706
